url,url_entropy,count_dots,count_hyphens,count_at,is_punycode,has_non_ascii,is_ip_address,has_suspicious_keyword,domain_age_days,has_dns_record,has_iframe,right_click_disabled,submits_to_email,path_depth,param_count,subdomain_count,is_https,domain_legit_score,suspicion_score,very_long_url,label
http://www.ylz8tn5.bid/pay.php?v=9&uid=5763&aff=J,4.6397,3,0,0,0,0,0,1,296,1,0,0,0,1,3,1,0,31,97,0,1
http://www.am2vm.icu/login.php?v=89&uid=6914&aff=F,4.7133,3,0,0,0,0,0,1,173,0,1,0,1,1,3,1,0,6,95,0,1
http://www.slotxtpx4g.vip/pay.php?v=30&uid=9875&aff=H,4.6613,3,0,0,0,0,0,1,250,1,0,0,0,1,3,1,0,18,77,0,1
https://news.china.com.cn/p/2023/0428/8724558.shtml,4.2991,4,0,0,0,0,0,0,3898,1,0,0,0,4,0,1,1,87,11,0,0
https://news.meituan.com/item/2022/0925/6992900.php,4.1403,3,0,0,0,0,0,0,1236,1,0,0,0,4,0,1,1,97,5,0,0
http://www.am6q5dkg.com.cn/index.php?v=77&uid=7876&aff=Y,4.74,4,0,0,0,0,0,0,12,0,0,1,0,1,3,1,0,0,71,0,1
https://news.163.com/content/2024/1009/5480285.shtml,4.3132,3,0,0,0,0,0,0,4951,1,0,0,0,4,0,1,1,74,7,0,0
http://www.panyl9z.icu/promo.php?v=96&uid=9338&aff=W,4.6738,3,0,0,0,0,0,0,190,1,0,0,1,1,3,1,0,26,74,0,1
https://api.ccb.com/article/2025/0406/1635074,4.3304,2,0,0,0,0,0,0,1129,1,0,0,0,4,0,1,1,72,21,0,0
https://m.tmall.com/p/2025/0314/2733524.html,4.01,3,0,0,0,0,0,0,3968,1,0,0,0,4,0,1,1,93,25,0,0
http://www.betyu4o.bid/app.php?v=79&uid=9984&aff=H,4.4811,3,0,0,0,0,0,0,41,1,0,0,0,1,3,1,0,18,74,0,1
https://tech.qq.com/news/2025/1003/5046328.shtml,4.2823,3,0,0,0,0,0,0,1858,1,0,0,0,4,0,1,1,72,23,0,0
https://news.gov.cn/content/2022/0702/8548779.html,4.2562,3,0,0,0,0,0,0,3909,1,0,0,0,4,0,1,1,93,23,0,0
https://m.taobao.com/content/2023/1011/724708.shtml,4.2059,3,0,0,0,0,0,0,3895,1,0,0,0,4,0,1,1,96,10,0,0
http://www.pjdc6lya.bid/index.php?v=94&uid=2946&aff=G,4.6756,3,0,0,0,0,0,0,130,0,0,0,0,1,3,1,0,0,95,0,1
http://www.daitrkiy6.bid/index.php?v=5&uid=1329&aff=X,4.6687,3,0,0,0,0,0,0,72,0,0,1,0,1,3,1,0,32,99,0,1
http://www.hg9dp5a4.top/index.php?v=85&uid=6799&aff=P,4.6025,3,0,0,0,0,0,0,205,0,1,1,0,1,3,1,0,9,89,0,1
https://sports.zhihu.com/p/2023/0922/9766383.php,4.1237,3,0,0,0,0,0,0,4384,1,0,0,0,4,0,1,1,75,22,0,0
https://news.douyin.com/item/2024/1009/9343160.php,4.4084,3,0,0,0,0,0,0,3100,1,0,0,0,4,0,1,1,78,7,0,0
https://news.people.com.cn/view/2025/0321/3399916.html,4.3607,4,0,0,0,0,0,0,4685,1,0,0,0,4,0,1,1,79,12,0,0
http://www.yhnl8yu7w.vip/app.php?v=98&uid=7675&aff=O,4.445,3,0,0,0,0,0,0,23,1,0,0,0,1,3,1,0,11,74,0,1
https://sports.china.com.cn/view/2022/1110/9502930.shtml,4.3471,4,0,0,0,0,0,0,1583,1,0,0,0,4,0,1,1,90,17,0,0
http://www.8884ilft.icu/index.php?v=47&uid=8938&aff=Z,4.5412,3,0,0,0,0,0,0,20,1,0,0,1,1,3,1,0,2,65,0,1
https://m.cctv.com/content/2025/1009/427846.html,4.2091,3,0,0,0,0,0,0,1934,1,0,0,0,4,0,1,1,94,13,0,0
http://www.yl0f0t0n.win/reg.php?v=56&uid=1955&aff=R,4.6128,3,0,0,0,0,0,0,250,1,0,1,0,1,3,1,0,11,74,0,1
https://m.meituan.com/item/2022/0805/6926510,4.1524,2,0,0,0,0,0,0,5069,1,0,0,0,4,0,1,1,79,3,0,0
http://www.cp96snj.top/reg.php?v=3&uid=9329&aff=D,4.6323,3,0,0,0,0,0,0,9,1,1,0,0,1,3,1,0,12,73,0,1
https://www.douyin.com/view/2022/0625/1071723.php,4.362,3,0,0,0,0,0,0,5455,1,0,0,0,4,0,1,1,69,15,0,0
http://www.betcxsu.vip/app.php?v=94&uid=6273&aff=N,4.5782,3,0,0,0,0,0,0,37,1,0,0,1,1,3,1,0,35,98,0,1
http://www.jiekxs.vip/promo.php?v=33&uid=5417&aff=X,4.7041,3,0,0,0,0,0,0,68,0,0,1,0,1,3,1,0,8,90,0,1
https://www.jd.com/article/2022/0517/937543.php,4.4634,3,0,0,0,0,0,0,4212,1,0,0,0,4,0,1,1,91,16,0,0
http://www.paywn0.cc/promo.php?v=46&uid=8831&aff=T,4.6464,3,0,0,0,0,0,1,163,1,0,0,0,1,3,1,0,2,75,0,1
http://www.betr6q.win/pay.php?v=63&uid=5723&aff=Z,4.6143,3,0,0,0,0,0,1,138,1,0,0,0,1,3,1,0,31,74,0,1
http://www.caipiaoaagx7uw.com.cn/pay.php?v=75&uid=4238&aff=G,4.6379,4,0,0,0,0,0,1,9,1,1,1,0,1,3,1,0,10,72,0,1
http://www.cp2sbn25.cc/pay.php?v=31&uid=7207&aff=X,4.6011,3,0,0,0,0,0,1,177,0,1,0,0,1,3,1,0,0,98,0,1
http://www.pjw0namp.win/pay.php?v=49&uid=7957&aff=L,4.454,3,0,0,0,0,0,1,181,0,0,1,1,1,3,1,0,5,70,0,1
http://www.pjdcf2rc.bid/pay.php?v=70&uid=1384&aff=T,4.6501,3,0,0,0,0,0,1,187,1,0,1,0,1,3,1,0,5,76,0,1
https://finance.abchina.com/item/2022/1207/4792244.html,4.2712,3,0,0,0,0,0,0,5157,1,0,0,0,4,0,1,1,85,1,0,0
http://www.vnhvm5.xyz/reg.php?v=52&uid=8046&aff=A,4.7722,3,0,0,0,0,0,0,13,1,0,0,0,1,3,1,0,29,97,0,1
http://www.caipiaomnef9.com.cn/reg.php?v=3&uid=9721&aff=W,4.6876,4,0,0,0,0,0,0,9,1,1,0,0,1,3,1,0,20,94,0,1
https://www.baidu.com/p/2023/0418/1200462.php,4.2248,3,0,0,0,0,0,0,4720,1,0,0,0,4,0,1,1,82,10,0,0
http://www.pjdc7g4yx2.vip/promo.php?v=9&uid=1671&aff=Y,4.7451,3,0,0,0,0,0,0,9,1,0,1,0,1,3,1,0,18,72,0,1
https://sports.sina.com.cn/article/2023/0818/2569846,4.421,3,0,0,0,0,0,0,1304,1,0,0,0,4,0,1,1,72,8,0,0
http://www.yhnfyk5.com.cn/login.php?v=94&uid=9557&aff=T,4.6897,4,0,0,0,0,0,1,160,1,1,0,0,1,3,1,0,4,78,0,1
http://www.pjvnd.com.cn/reg.php?v=45&uid=6059&aff=A,4.7261,4,0,0,0,0,0,0,294,1,1,0,0,1,3,1,0,16,84,0,1
http://www.vnxr6.top/promo.php?v=43&uid=8700&aff=O,4.6011,3,0,0,0,0,0,0,96,1,0,1,0,1,3,1,0,18,88,0,1
https://tech.ccb.com/article/2024/0411/8411059.php,4.226,3,0,0,0,0,0,0,2734,1,0,0,0,4,0,1,1,72,18,0,0
https://news.boc.cn/p/2024/0508/404869.html,4.2222,3,0,0,0,0,0,0,4568,1,0,0,0,4,0,1,1,83,8,0,0
https://sports.tmall.com/article/2024/0602/5315455.shtml,4.2352,3,0,0,0,0,0,0,1425,1,0,0,0,4,0,1,1,80,13,0,0
https://finance.com.cn/article/2022/1010/9875015,4.3239,2,0,0,0,0,0,0,2590,1,0,0,0,4,0,0,1,68,25,0,0
http://www.cpmoon5ay.vip/login.php?v=71&uid=5153&aff=V,4.6272,3,0,0,0,0,0,1,164,1,1,0,0,1,3,1,0,32,91,0,1
http://www.amd2ui2y.vip/pay.php?v=93&uid=1203&aff=D,4.4392,3,0,0,0,0,0,1,175,0,0,1,0,1,3,1,0,27,85,0,1
https://finance.baidu.com/p/2022/1125/9759987.php,4.4102,3,0,0,0,0,0,0,2148,1,0,0,0,4,0,1,1,65,5,0,0
http://www.slotkep.vip/reg.php?v=61&uid=5451&aff=X,4.6162,3,0,0,0,0,0,0,220,1,0,0,0,1,3,1,0,13,76,0,1
https://finance.net.cn/item/2025/0419/3637119.php,4.2978,3,0,0,0,0,0,0,1576,1,0,0,0,4,0,0,1,79,11,0,0
http://www.yh9ms.cn/promo.php?v=35&uid=9045&aff=F,4.6805,3,0,0,0,0,0,0,156,0,1,0,0,1,3,1,0,10,79,0,1
https://m.baidu.cn/p/2025/0805/4900916.html,4.2954,3,0,0,0,0,0,0,1574,1,0,0,0,4,0,1,1,72,6,0,0
http://www.8881nz2l1.vip/login.php?v=29&uid=9882&aff=A,4.5301,3,0,0,0,0,0,1,195,0,0,0,0,1,3,1,0,15,96,0,1
https://www.baidu.com/view/2025/0108/7730680,4.3885,2,0,0,0,0,0,0,2060,1,0,0,0,4,0,1,1,91,15,0,0
https://finance.sina.com.cn/item/2024/0708/6730921.php,4.3607,4,0,0,0,0,0,0,1109,1,0,0,0,4,0,1,1,80,5,0,0
http://www.cpguv.win/pay.php?v=15&uid=4525&aff=A,4.4469,3,0,0,0,0,0,1,171,1,1,0,0,1,3,1,0,27,70,0,1
https://m.ccb.com/news/2022/0807/1278233,4.0562,2,0,0,0,0,0,0,2376,1,0,0,0,4,0,1,1,73,1,0,0
http://www.cp26rete.com.cn/reg.php?v=55&uid=1862&aff=K,4.671,4,0,0,0,0,0,0,226,1,1,0,1,1,3,1,0,5,73,0,1
https://api.cctv.com/item/2025/0718/2310470.shtml,4.2649,3,0,0,0,0,0,0,4741,1,0,0,0,4,0,1,1,98,22,0,0
https://m.sohu.com.cn/view/2023/1023/1518668.shtml,4.3631,4,0,0,0,0,0,0,2288,1,0,0,0,4,0,1,1,93,18,0,0
https://tech.zhihu.com/item/2023/0823/5812022,4.0302,2,0,0,0,0,0,0,2024,1,0,0,0,4,0,1,1,92,11,0,0
http://www.hg3m9pa7.bid/index.php?v=89&uid=3573&aff=W,4.6328,3,0,0,0,0,0,0,143,1,0,0,0,1,3,1,0,28,81,0,1
https://sports.jd.com/news/2023/0819/2882316.shtml,4.3113,3,0,0,0,0,0,0,2640,1,0,0,0,4,0,1,1,96,12,0,0
https://news.gov.cn/item/2023/1017/8876724.php,4.3652,3,0,0,0,0,0,0,5966,1,0,0,0,4,0,1,1,74,13,0,0
http://www.jie9emrdr.com.cn/index.php?v=50&uid=9154&aff=O,4.7577,4,0,0,0,0,0,0,160,1,1,0,0,1,3,1,0,20,65,0,1
http://www.pjguhrin.xyz/app.php?v=96&uid=4823&aff=J,4.6669,3,0,0,0,0,0,0,63,0,1,1,0,1,3,1,0,10,98,0,1
https://news.toutiao.com/news/2024/0601/1886122.html,4.2986,3,0,0,0,0,0,0,5803,1,0,0,0,4,0,1,1,84,5,0,0
http://www.cpyjpyldg.win/promo.php?v=59&uid=3687&aff=H,4.7591,3,0,0,0,0,0,0,93,1,0,1,0,1,3,1,0,24,85,0,1
http://www.ylw6n0jnm.win/login.php?v=69&uid=3918&aff=K,4.6922,3,0,0,0,0,0,1,15,0,0,0,0,1,3,1,0,22,75,0,1
http://www.panr68mj5.cn/app.php?v=27&uid=4479&aff=A,4.6276,3,0,0,0,0,0,0,195,1,0,1,1,1,3,1,0,19,68,0,1
https://finance.csdn.net/p/2022/0323/1958593.php,4.173,3,0,0,0,0,0,0,4586,1,0,0,0,4,0,1,1,100,9,0,0
https://m.alipay.com/view/2023/1028/1074696.shtml,4.4865,3,0,0,0,0,0,1,4166,1,0,0,0,4,0,1,1,94,9,0,0
http://www.paybu1zs.icu/login.php?v=25&uid=1907&aff=J,4.8123,3,0,0,0,0,0,1,135,1,0,0,0,1,3,1,0,8,83,0,1
https://api.gov.cn/article/2023/0922/424280,4.2047,2,0,0,0,0,0,0,3274,1,0,0,0,4,0,1,1,68,2,0,0
https://finance.baidu.cn/p/2025/0915/2660001.html,4.3466,3,0,0,0,0,0,0,4778,1,0,0,0,4,0,1,1,100,11,0,0
https://news.csdn.net/news/2023/1211/2389900.html,4.0937,3,0,0,0,0,0,0,4227,1,0,0,0,4,0,1,1,79,17,0,0
https://sports.abchina.com/article/2023/0604/5678305.shtml,4.4418,3,0,0,0,0,0,0,4678,1,0,0,0,4,0,1,1,65,7,0,0
http://www.jili93y0j.com.cn/app.php?v=39&uid=5660&aff=T,4.679,4,0,0,0,0,0,0,64,1,0,0,0,1,3,1,0,7,80,0,1
https://news.pinduoduo.com/item/2024/0426/8813237.html,4.4628,3,0,0,0,0,0,0,4487,1,0,0,0,4,0,1,1,77,3,0,0
http://www.macau8kb.cn/promo.php?v=83&uid=8749&aff=Z,4.6903,3,0,0,0,0,0,0,83,1,1,1,0,1,3,1,0,8,75,0,1
http://www.macauudakn.top/reg.php?v=51&uid=8145&aff=L,4.6613,3,0,0,0,0,0,0,11,0,0,0,0,1,3,1,0,16,66,0,1
https://www.pinduoduo.com/p/2023/0307/1009279.php,4.1505,3,0,0,0,0,0,0,5811,1,0,0,0,4,0,1,1,69,24,0,0
http://www.daia8jjo.cn/login.php?v=36&uid=4454&aff=D,4.6612,3,0,0,0,0,0,1,193,1,1,0,0,1,3,1,0,2,90,0,1
https://news.163.com/view/2025/0315/3436458.shtml,4.3794,3,0,0,0,0,0,0,3354,1,0,0,0,4,0,1,1,86,16,0,0
https://finance.xinhuanet.com/p/2023/1213/7437239,4.344,2,0,0,0,0,0,0,4132,1,0,0,0,4,0,1,1,97,24,0,0
http://www.panvonl7w.icu/index.php?v=39&uid=6095&aff=T,4.685,3,0,0,0,0,0,0,171,1,1,1,0,1,3,1,0,5,67,0,1
https://tech.boc.cn/news/2022/0903/9120467.shtml,4.2406,3,0,0,0,0,0,0,5709,1,0,0,0,4,0,1,1,71,8,0,0
http://www.macau2a76wv4.bid/index.php?v=98&uid=9198&aff=V,4.7226,3,0,0,0,0,0,0,268,1,0,0,0,1,3,1,0,10,71,0,1
https://tech.ccb.com/article/2025/0503/547974.php,4.2495,3,0,0,0,0,0,0,2000,1,0,0,0,4,0,1,1,70,14,0,0
http://www.betjytbzp.bid/promo.php?v=7&uid=8419&aff=E,4.6829,3,0,0,0,0,0,0,159,1,1,0,0,1,3,1,0,24,73,0,1
https://news.ccb.com/view/2022/0507/6111727.html,4.2925,3,0,0,0,0,0,0,4243,1,0,0,0,4,0,1,1,92,15,0,0
http://www.hgc15a.icu/promo.php?v=34&uid=7834&aff=Z,4.6572,3,0,0,0,0,0,0,124,1,1,0,0,1,3,1,0,9,94,0,1
https://tech.ac.cn/p/2023/0111/140211.shtml,3.8729,3,0,0,0,0,0,0,1445,1,0,0,0,4,0,1,1,79,15,0,0
https://www.csdn.net/news/2023/0822/1772449.php,4.0888,3,0,0,0,0,0,0,5175,1,0,0,0,4,0,1,1,81,16,0,0
https://www.sina.com.cn/article/2022/0723/7490087.html,4.3517,4,0,0,0,0,0,0,3727,1,0,0,0,4,0,1,1,68,8,0,0
https://www.163.com/p/2024/0807/7695164.php,4.1581,3,0,0,0,0,0,0,3153,1,0,0,0,4,0,1,1,84,25,0,0
https://tech.163.com/view/2022/0514/5776484,4.3152,2,0,0,0,0,0,0,3715,1,0,0,0,4,0,1,1,100,8,0,0
http://www.jie81i.icu/reg.php?v=42&uid=3760&aff=L,4.7214,3,0,0,0,0,0,0,188,0,1,0,0,1,3,1,0,35,82,0,1
http://www.yhjehil.win/pay.php?v=55&uid=6963&aff=E,4.5035,3,0,0,0,0,0,1,217,1,0,0,0,1,3,1,0,11,95,0,1
https://sports.org.cn/item/2023/0628/2651931.php,4.2721,3,0,0,0,0,0,0,1556,1,0,0,0,4,0,1,1,83,2,0,0
http://www.wineijj5.icu/app.php?v=23&uid=8533&aff=X,4.4444,3,0,0,0,0,0,0,124,0,1,0,0,1,3,1,0,1,89,0,1
https://sports.meituan.com/view/2025/0226/1584507,4.4356,2,0,0,0,0,0,0,2059,1,0,0,0,4,0,1,1,80,0,0,0
http://www.jiev5z.com.cn/index.php?v=23&uid=7381&aff=K,4.7961,4,0,0,0,0,0,0,51,0,1,0,0,1,3,1,0,16,66,0,1
https://api.ccb.com/article/2022/0106/5368727.html,4.3435,3,0,0,0,0,0,0,5089,1,0,0,0,4,0,1,1,78,23,0,0
http://www.vna8e.cc/index.php?v=28&uid=1386&aff=E,4.5835,3,0,0,0,0,0,0,180,1,0,0,0,1,3,1,0,18,87,0,1
http://www.slot427.cn/pay.php?v=75&uid=3071&aff=Y,4.7059,3,0,0,0,0,0,1,225,1,1,1,0,1,3,1,0,4,76,0,1
http://www.amuu4.xyz/reg.php?v=27&uid=1780&aff=W,4.7406,3,0,0,0,0,0,0,27,0,0,0,0,1,3,1,0,11,82,0,1
http://www.888hwdq.com.cn/pay.php?v=7&uid=3283&aff=X,4.5415,4,0,0,0,0,0,1,90,0,1,1,0,1,3,1,0,1,76,0,1
http://www.pjjyju.top/pay.php?v=50&uid=5698&aff=Q,4.4302,3,0,0,0,0,0,1,132,0,0,1,1,1,3,1,0,18,90,0,1
https://finance.sina.com.cn/item/2025/1025/4026653.shtml,4.3067,4,0,0,0,0,0,0,800,1,0,0,0,4,0,1,1,82,6,0,0
http://www.pjke6o4.bid/login.php?v=32&uid=3380&aff=Q,4.7672,3,0,0,0,0,0,1,54,1,1,0,0,1,3,1,0,12,67,0,1
http://www.hgxy0.xyz/reg.php?v=88&uid=1665&aff=C,4.6573,3,0,0,0,0,0,0,283,0,0,0,0,1,3,1,0,1,98,0,1
http://www.hg35k8.vip/pay.php?v=7&uid=4558&aff=F,4.4571,3,0,0,0,0,0,1,71,0,1,0,0,1,3,1,0,30,82,0,1
https://tech.baidu.com/view/2024/1128/7058464.html,4.5133,3,0,0,0,0,0,0,2561,1,0,0,0,4,0,1,1,68,11,0,0
https://m.net.cn/item/2022/1109/6566150.shtml,4.033,3,0,0,0,0,0,0,3291,1,0,0,0,4,0,0,1,69,12,0,0
https://tech.sina.com.cn/item/2024/1203/9999889,4.1634,3,0,0,0,0,0,0,3271,1,0,0,0,4,0,1,1,97,3,0,0
https://m.boc.cn/news/2023/0928/9917655.shtml,4.3522,3,0,0,0,0,0,0,5713,1,0,0,0,4,0,1,1,80,2,0,0
http://www.jilivsa.xyz/app.php?v=5&uid=8838&aff=I,4.4944,3,0,0,0,0,0,0,195,1,1,0,0,1,3,1,0,21,89,0,1
http://www.pjdcluzqb5.top/app.php?v=59&uid=5014&aff=U,4.5924,3,0,0,0,0,0,0,231,1,1,0,0,1,3,1,0,21,75,0,1
http://www.pjdc3siss.vip/pay.php?v=36&uid=1059&aff=Y,4.5458,3,0,0,0,0,0,1,299,1,0,1,0,1,3,1,0,25,98,0,1
https://sports.cctv.com/news/2024/1211/4277037.html,4.2187,3,0,0,0,0,0,0,4379,1,0,0,0,4,0,1,1,72,15,0,0
https://tech.toutiao.com/view/2024/1016/4857784.html,4.392,3,0,0,0,0,0,0,1031,1,0,0,0,4,0,1,1,77,23,0,0
https://news.abchina.com/content/2022/0405/5149607.php,4.3607,3,0,0,0,0,0,0,5743,1,0,0,0,4,0,1,1,74,17,0,0
http://www.pay7kbzfb.com.cn/reg.php?v=54&uid=3686&aff=H,4.8901,4,0,0,0,0,0,1,11,1,0,0,1,1,3,1,0,24,92,0,1
https://news.meituan.com/p/2024/0713/1913980.shtml,4.4182,3,0,0,0,0,0,0,5955,1,0,0,0,4,0,1,1,71,10,0,0
http://www.pjyebqgr.bid/pay.php?v=17&uid=9410&aff=H,4.6797,3,0,0,0,0,0,1,30,1,1,1,0,1,3,1,0,14,85,0,1
https://finance.baidu.cn/item/2022/0318/9937523.php,4.4168,3,0,0,0,0,0,0,5750,1,0,0,0,4,0,1,1,80,10,0,0
http://www.yh1o49.top/index.php?v=52&uid=5656&aff=R,4.6276,3,0,0,0,0,0,0,147,1,1,0,0,1,3,1,0,20,84,0,1
https://sports.stats.gov.cn/p/2022/0725/9565682.shtml,4.1496,4,0,0,0,0,0,0,4617,1,0,0,0,4,0,2,1,69,24,0,0
https://sports.bilibili.com/article/2022/0617/8591975.html,4.3926,3,0,0,0,0,0,0,4238,1,0,0,0,4,0,1,1,96,3,0,0
http://www.daiucv1p.bid/promo.php?v=42&uid=8206&aff=H,4.631,3,0,0,0,0,0,0,157,1,0,0,0,1,3,1,0,3,80,0,1
http://www.winr6sh.vip/promo.php?v=95&uid=4651&aff=C,4.5584,3,0,0,0,0,0,0,229,1,0,0,0,1,3,1,0,8,89,0,1
https://www.stats.gov.cn/content/2025/0417/1145042.php,4.1797,4,0,0,0,0,0,0,5180,1,0,0,0,4,0,2,1,70,1,0,0
http://www.jiexwajm.vip/index.php?v=89&uid=6426&aff=M,4.5909,3,0,0,0,0,0,0,42,0,1,0,0,1,3,1,0,27,84,0,1
https://m.ac.cn/item/2025/0311/2334342.php,4.0167,3,0,0,0,0,0,0,4090,1,0,0,0,4,0,1,1,97,2,0,0
http://www.winmtxbxg.icu/promo.php?v=7&uid=8564&aff=S,4.7133,3,0,0,0,0,0,0,265,1,0,1,0,1,3,1,0,9,90,0,1
https://news.tmall.com/p/2025/0225/2247241.html,4.0774,3,0,0,0,0,0,0,2963,1,0,0,0,4,0,1,1,91,1,0,0
http://www.vnz4z.com.cn/reg.php?v=42&uid=4037&aff=K,4.7357,4,0,0,0,0,0,0,153,0,1,0,1,1,3,1,0,29,92,0,1
http://www.vn245.win/app.php?v=51&uid=5878&aff=V,4.4052,3,0,0,0,0,0,0,178,0,0,0,0,1,3,1,0,26,95,0,1
https://news.net.cn/p/2022/1027/3803065.html,4.1181,3,0,0,0,0,0,0,3743,1,0,0,0,4,0,0,1,94,10,0,0
http://www.cpervd6v.bid/reg.php?v=68&uid=6082&aff=V,4.5492,3,0,0,0,0,0,0,164,1,0,0,0,1,3,1,0,14,70,0,1
http://www.hg7cc.win/promo.php?v=31&uid=8487&aff=O,4.6235,3,0,0,0,0,0,0,137,1,0,0,0,1,3,1,0,12,66,0,1
http://www.jiliiq2.xyz/login.php?v=13&uid=3396&aff=P,4.7362,3,0,0,0,0,0,1,276,1,0,0,0,1,3,1,0,34,96,0,1
http://www.yhozv.com.cn/login.php?v=71&uid=9279&aff=N,4.6991,4,0,0,0,0,0,1,198,1,0,0,0,1,3,1,0,17,98,0,1
https://news.edu.cn/p/2023/0506/4660726.php,4.0537,3,0,0,0,0,0,0,5802,1,0,0,0,4,0,1,1,87,5,0,0
https://m.ac.cn/p/2022/1013/8129271.html,3.9562,3,0,0,0,0,0,0,2598,1,0,0,0,4,0,1,1,76,13,0,0
http://www.dai3pkt.cc/reg.php?v=56&uid=4017&aff=D,4.6805,3,0,0,0,0,0,0,242,1,0,0,0,1,3,1,0,31,100,0,1
https://api.qq.com/p/2023/0919/7097372.shtml,4.1232,3,0,0,0,0,0,0,4862,1,0,0,0,4,0,1,1,87,9,0,0
https://finance.xinhuanet.com/item/2025/1215/7811938.shtml,4.4502,3,0,0,0,0,0,0,4074,1,0,0,0,4,0,1,1,96,18,0,0
http://www.pjdcnzs6k4c.top/pay.php?v=70&uid=4697&aff=G,4.6941,3,0,0,0,0,0,1,271,1,0,0,0,1,3,1,0,8,88,0,1
http://www.888y5r.icu/app.php?v=21&uid=4174&aff=Z,4.5252,3,0,0,0,0,0,0,74,0,1,0,0,1,3,1,0,23,100,0,1
https://api.icbc.com.cn/view/2024/0616/6588103.html,4.4464,4,0,0,0,0,0,0,1268,1,0,0,0,4,0,1,1,98,0,0,0
http://www.jie24s.com.cn/pay.php?v=85&uid=6610&aff=S,4.8107,4,0,0,0,0,0,1,15,1,0,0,0,1,3,1,0,15,76,0,1
http://www.betf1emjl.icu/reg.php?v=20&uid=5279&aff=D,4.7766,3,0,0,0,0,0,0,289,1,0,0,1,1,3,1,0,3,81,0,1
https://m.net.cn/news/2024/1011/9384996,4.0923,2,0,0,0,0,0,0,4780,1,0,0,0,4,0,0,1,87,21,0,0
http://www.cpb5ezl.vip/index.php?v=81&uid=4183&aff=L,4.6738,3,0,0,0,0,0,0,183,1,1,1,0,1,3,1,0,6,95,0,1
https://www.alipay.com/item/2024/0405/780986.php,4.3397,3,0,0,0,0,0,1,3299,1,0,0,0,4,0,1,1,68,17,0,0
https://finance.boc.cn/p/2024/1207/1188957.php,4.2783,3,0,0,0,0,0,0,5521,1,0,0,0,4,0,1,1,71,6,0,0
https://www.ccb.com/view/2023/0725/2999651,4.2252,2,0,0,0,0,0,0,4360,1,0,0,0,4,0,1,1,77,10,0,0
http://www.bet5be3v.com.cn/reg.php?v=78&uid=8340&aff=I,4.7821,4,0,0,0,0,0,0,47,1,1,0,0,1,3,1,0,27,73,0,1
http://www.pjdcw3g.icu/login.php?v=9&uid=2397&aff=M,4.5936,3,0,0,0,0,0,1,97,1,1,1,1,1,3,1,0,35,72,0,1
http://www.yh3jq2c4z.xyz/app.php?v=16&uid=7626&aff=Y,4.6593,3,0,0,0,0,0,0,79,0,1,0,0,1,3,1,0,24,94,0,1
http://www.hg4r8a.bid/app.php?v=40&uid=4302&aff=W,4.4536,3,0,0,0,0,0,0,16,0,0,1,0,1,3,1,0,25,80,0,1
https://sports.meituan.com/view/2023/0207/8233048.shtml,4.3744,3,0,0,0,0,0,0,1137,1,0,0,0,4,0,1,1,95,4,0,0
http://www.slotiforo.vip/index.php?v=36&uid=5079&aff=E,4.6941,3,0,0,0,0,0,0,97,1,0,0,0,1,3,1,0,3,94,0,1
https://m.china.com.cn/news/2023/0602/1376239.php,4.2262,4,0,0,0,0,0,0,4507,1,0,0,0,4,0,1,1,93,21,0,0
http://www.hguicehwn.bid/index.php?v=57&uid=6221&aff=X,4.6109,3,0,0,0,0,0,0,9,0,1,0,0,1,3,1,0,28,89,0,1
https://sports.taobao.com/news/2025/1001/1245501,4.1054,2,0,0,0,0,0,0,2896,1,0,0,0,4,0,1,1,82,14,0,0
https://news.cctv.com/view/2022/0917/1304979,4.2484,2,0,0,0,0,0,0,3587,1,0,0,0,4,0,1,1,91,14,0,0
http://www.macaut6fqq.cn/app.php?v=81&uid=5041&aff=L,4.5439,3,0,0,0,0,0,0,69,0,0,1,0,1,3,1,0,35,94,0,1
https://sports.baidu.cn/news/2024/1201/8862167,4.371,2,0,0,0,0,0,0,2516,1,0,0,0,4,0,1,1,88,0,0,0
http://www.cp1bs97zz.vip/promo.php?v=42&uid=5614&aff=A,4.7451,3,0,0,0,0,0,0,256,1,0,0,0,1,3,1,0,1,82,0,1
https://www.pinduoduo.com/article/2025/1021/8684674.html,4.5836,3,0,0,0,0,0,0,3651,1,0,0,0,4,0,1,1,76,22,0,0
https://finance.bilibili.com/p/2023/0713/3304478,4.3376,2,0,0,0,0,0,0,1150,1,0,0,0,4,0,1,1,83,4,0,0
https://news.jd.com/item/2023/0908/6342417.shtml,4.4332,3,0,0,0,0,0,0,4503,1,0,0,0,4,0,1,1,92,6,0,0
https://sports.stats.gov.cn/article/2024/1112/4194099.shtml,4.2397,4,0,0,0,0,0,0,3680,1,0,0,0,4,0,2,1,75,7,0,0
https://m.sina.com.cn/p/2022/0704/5514629,4.162,3,0,0,0,0,0,0,3173,1,0,0,0,4,0,1,1,95,10,0,0
https://tech.org.cn/news/2024/0303/9290345.php,4.1314,3,0,0,0,0,0,0,5942,1,0,0,0,4,0,1,1,87,4,0,0
https://news.xinhuanet.com/content/2024/0520/1971302.shtml,4.3813,3,0,0,0,0,0,0,3636,1,0,0,0,4,0,1,1,93,10,0,0
https://m.tmall.com/content/2025/0802/1862782.html,4.0909,3,0,0,0,0,0,0,1841,1,0,0,0,4,0,1,1,90,13,0,0
